Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,Hshot,Ashot,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,Season
E0,17/12/2017,Bournemouth,Liverpool,0,4,A,0,3,A,A Marriner,6,21,2,7,5,10,2,3,1,1,0,0,6.5,4.5,1.53,6.25,4.6,1.48,6.2,4,1.55,2017/18
E0,17/12/2017,West Brom,Man United,1,2,A,0,2,A,A Taylor,12,8,5,3,14,7,6,3,1,3,0,0,6.5,4,1.6,6,4,1.57,6.2,4,1.55,2017/18
E0,18/12/2017,Everton,Swansea,3,1,H,1,1,D,J Moss,12,8,7,3,12,12,6,3,2,3,0,0,1.72,3.75,5.5,1.67,3.7,5.5,1.7,3.7,5,2017/18
E0,22/12/2017,Arsenal,Liverpool,3,3,D,0,1,A,M Atkinson,11,14,4,9,9,11,7,8,1,0,0,0,2.54,3.6,2.79,2.4,3.6,2.8,2.4,3.3,2.95,2017/18
E0,23/12/2017,Brighton,Watford,1,0,H,0,0,D,P Tierney,14,13,3,1,8,11,6,4,0,0,0,0,2.62,3.2,3,2.55,3.1,3,2.6,3.05,2.9,2017/18
E0,23/12/2017,Burnley,Tottenham,0,3,A,0,1,A,M Oliver,5,18,2,8,10,10,4,4,1,2,0,0,7,4.2,1.55,7,4.1,1.5,5.3,3.8,1.65,2017/18
E0,23/12/2017,Everton,Chelsea,0,0,D,0,0,D,R Madley,5,25,0,8,8,4,2,7,3,0,0,0,6,3.89,1.66,6,3.75,1.62,4.8,3.9,1.7,2017/18
E0,23/12/2017,Leicester,Man United,2,2,D,1,1,D,J Moss,11,19,3,6,19,8,4,6,2,2,1,0,4.5,3.6,1.9,4.33,3.5,1.87,4.4,3.7,1.8,2017/18
E0,23/12/2017,Man City,Bournemouth,4,0,H,1,0,H,M Jones,14,5,5,1,8,7,4,6,0,1,0,0,1.12,11,23,1.1,10.5,23,1.12,9,20,2017/18
E0,23/12/2017,Southampton,Huddersfield,1,1,D,1,0,H,L Probert,12,10,6,3,16,9,9,1,2,1,0,0,1.61,3.89,6.5,1.6,3.8,6.25,1.65,3.8,5.3,2017/18
E0,23/12/2017,Stoke,West Brom,3,1,H,2,0,H,N Swarbrick,9,17,5,7,9,11,1,11,1,0,0,0,2.29,3.25,3.5,2.25,3.25,3.4,2.25,3.35,3.2,2017/18
E0,23/12/2017,Swansea,Crystal Palace,1,1,D,0,0,D,C Pawson,7,13,2,5,13,11,6,3,2,3,0,0,3.29,3.2,2.45,3.2,3.1,2.4,3,3.1,2.5,2017/18
E0,23/12/2017,West Ham,Newcastle,2,3,A,1,1,D,L Mason,19,11,6,4,9,12,6,3,1,1,0,0,2.1,3.39,3.89,2.1,3.3,3.7,1.9,3.5,4.1,2017/18
E0,26/12/2017,Bournemouth,West Ham,3,3,D,1,1,D,S Attwell,26,10,10,5,12,14,7,4,3,4,0,0,2.79,3.29,2.75,2.75,3.2,2.65,2.6,3.3,2.7,2017/18
E0,26/12/2017,Chelsea,Brighton,2,0,H,0,0,D,M Dean,25,8,8,1,8,8,13,1,0,1,0,0,1.19,7.5,17,1.18,7,17,1.2,6.5,15,2017/18
E0,26/12/2017,Huddersfield,Stoke,1,1,D,1,0,H,A Taylor,18,15,8,7,9,12,8,5,2,4,0,0,2.5,3.2,3.2,2.5,3.1,3.1,2.4,3.3,2.95,2017/18
E0,26/12/2017,Liverpool,Swansea,5,0,H,1,0,H,K Friend,22,7,9,4,5,8,4,2,0,1,0,0,1.16,9,19,1.15,8,18.5,1.2,6.5,15,2017/18
E0,26/12/2017,Man United,Burnley,2,2,D,0,2,A,M Atkinson,23,3,6,2,10,14,12,2,3,7,0,0,1.25,6.5,15,1.25,5.75,13,1.25,6,11,2017/18
E0,26/12/2017,Tottenham,Southampton,5,2,H,2,0,H,G Scott,16,16,7,6,8,15,3,8,0,2,0,0,1.36,5.25,10,1.36,5,8.5,1.4,4.8,7.5,2017/18
E0,26/12/2017,Watford,Leicester,2,1,H,1,1,D,C Kavanagh,11,11,1,5,7,13,8,8,3,3,0,0,2.54,3.5,2.87,2.5,3.5,2.75,2.5,3.3,2.85,2017/18
E0,26/12/2017,West Brom,Everton,0,0,D,0,0,D,R East,17,7,3,3,14,13,10,2,2,0,0,0,2.54,3.2,3.1,2.4,3.1,3.2,2.6,3.25,2.75,2017/18
E0,27/12/2017,Newcastle,Man City,0,1,A,0,1,A,A Marriner,6,22,2,6,11,6,3,8,1,0,0,0,13,6.75,1.25,13,6.5,1.22,8.5,6,1.3,2017/18
E0,28/12/2017,Crystal Palace,Arsenal,2,3,A,0,1,A,M Oliver,16,16,2,9,12,7,5,4,0,1,0,0,4.5,4,1.8,4.5,3.8,1.78,4.8,3.6,1.75,2017/18
E0,30/12/2017,Bournemouth,Everton,2,1,H,1,0,H,L Probert,19,6,7,1,8,13,4,4,0,0,0,0,2.37,3.29,3.29,2.35,3.2,3.2,2.45,3.3,2.9,2017/18
E0,30/12/2017,Chelsea,Stoke,5,0,H,3,0,H,K Friend,21,1,12,1,5,10,7,0,1,1,0,0,1.16,8.5,19,1.16,7.5,18.5,1.22,6.5,13,2017/18
E0,30/12/2017,Huddersfield,Burnley,0,0,D,0,0,D,P Tierney,3,11,1,4,14,14,5,4,2,1,0,0,2.37,3.1,3.5,2.3,3.1,3.4,2.6,3.1,2.9,2017/18
E0,30/12/2017,Liverpool,Leicester,2,1,H,0,1,A,N Swarbrick,17,7,6,1,7,3,7,1,3,2,0,0,1.3,6,11,1.28,6,9.5,1.35,5.3,8,2017/18
E0,30/12/2017,Man United,Southampton,0,0,D,0,0,D,C Pawson,15,8,3,3,12,13,10,7,2,4,0,0,1.36,5.5,9,1.34,5.25,9,1.4,4.8,7.5,2017/18
E0,30/12/2017,Newcastle,Brighton,0,0,D,0,0,D,A Taylor,11,10,2,3,11,10,3,6,2,2,0,0,2.14,3.2,4,2.1,3.2,3.8,2.2,3.35,3.3,2017/18
E0,30/12/2017,Watford,Swansea,1,2,A,1,0,H,M Atkinson,9,9,4,4,14,13,1,8,4,2,0,0,1.66,3.79,6,1.67,3.7,5.5,1.75,3.6,4.8,2017/18
E0,31/12/2017,Crystal Palace,Man City,0,0,D,0,0,D,J Moss,10,15,1,4,14,11,7,8,5,4,0,0,11,6.5,1.28,11.5,6.25,1.25,9.5,5.5,1.3,2017/18
E0,31/12/2017,West Brom,Arsenal,1,1,D,0,0,D,M Dean,14,14,3,4,14,9,5,6,3,3,0,0,5,4,1.72,4.6,3.9,1.75,4.8,3.6,1.75,2017/18
E0,01/01/2018,Brighton,Bournemouth,2,2,D,1,1,D,M Oliver,15,26,6,8,13,9,5,12,2,1,0,0,2.37,3.2,3.39,2.35,3.1,3.3,2.3,3.15,3.3,2017/18
E0,01/01/2018,Burnley,Liverpool,1,2,A,0,0,D,R East,13,19,4,5,4,12,3,9,0,0,0,0,7.5,4.5,1.5,7.25,4.4,1.45,6.2,4,1.55,2017/18
E0,01/01/2018,Everton,Man United,0,2,A,0,0,D,A Marriner,12,21,0,6,11,10,6,6,2,0,0,0,5.5,3.5,1.8,5.25,3.5,1.75,4.4,3.7,1.8,2017/18
E0,01/01/2018,Leicester,Huddersfield,3,0,H,0,0,D,G Scott,11,6,5,1,7,9,4,1,1,1,0,0,1.66,3.79,6,1.62,3.9,5.75,1.7,3.9,4.8,2017/18
E0,01/01/2018,Stoke,Newcastle,0,1,A,0,0,D,C Kavanagh,11,14,4,6,10,11,10,5,3,1,0,0,2.29,3.29,3.5,2.2,3.3,3.4,2.2,3.35,3.3,2017/18
E0,02/01/2018,Man City,Watford,3,1,H,2,0,H,L Mason,17,7,7,4,8,12,9,1,1,1,0,0,1.12,8.5,19,1.16,8,16.5,1.12,9,20,2017/18
E0,02/01/2018,Southampton,Crystal Palace,1,2,A,1,0,H,S Attwell,10,11,3,4,8,11,4,7,0,1,0,0,1.9,3.39,4,1.91,3.5,4.1,2.1,3.4,3.5,2017/18
E0,02/01/2018,Swansea,Tottenham,0,2,A,0,1,A,R Madley,8,12,1,5,12,9,6,5,2,2,0,0,12,4.75,1.3,10.5,5.5,1.3,8.7,5.3,1.33,2017/18
E0,02/01/2018,West Ham,West Brom,2,1,H,0,1,A,M Jones,13,10,5,3,12,12,3,4,3,2,0,0,1.9,3.39,4.09,1.9,3.4,4.33,2.1,3.4,3.5,2017/18
E0,03/01/2018,Arsenal,Chelsea,2,2,D,0,0,D,A Taylor,14,19,6,6,11,11,10,8,3,2,0,0,2.6,3.39,2.6,2.7,3.4,2.6,2.6,3.3,2.75,2017/18
E0,04/01/2018,Tottenham,West Ham,1,1,D,0,0,D,M Dean,31,3,8,1,10,6,7,1,0,2,0,0,1.25,6,10,1.25,5.75,10.5,1.35,5.3,8,2017/18
E0,13/01/2018,Chelsea,Leicester,0,0,D,0,0,D,M Jones,17,14,7,1,14,13,6,3,2,2,0,1,1.3,5.75,12,1.26,5.75,11.5,1.33,5.5,8.5,2017/18
E0,13/01/2018,Crystal Palace,Burnley,1,0,H,1,0,H,M Oliver,17,8,2,2,16,10,3,2,0,3,0,0,2,3.29,4.5,2,3.2,4.2,2,3.3,4,2017/18
E0,13/01/2018,Huddersfield,West Ham,1,4,A,1,1,D,J Moss,8,8,2,6,7,9,7,3,1,1,0,0,2.62,3.1,3.1,2.6,3,3,2.6,3.25,2.75,2017/18
E0,13/01/2018,Newcastle,Swansea,1,1,D,0,0,D,G Scott,12,8,4,5,11,10,4,5,0,3,0,0,1.95,3.39,4.5,1.9,3.25,4.6,1.9,3.5,4.1,2017/18
E0,13/01/2018,Tottenham,Everton,4,0,H,1,0,H,C Pawson,20,7,10,0,11,15,3,3,0,2,0,0,1.28,6,13,1.25,6,12.5,1.33,5.3,8.7,2017/18
E0,13/01/2018,Watford,Southampton,2,2,D,0,2,A,R East,16,10,4,4,11,13,5,4,0,5,0,0,2.5,3.39,3,2.4,3.3,3,2.4,3.3,2.95,2017/18
E0,13/01/2018,West Brom,Brighton,2,0,H,1,0,H,M Atkinson,15,13,4,1,8,15,9,6,0,0,0,0,2.14,3,4.33,2.1,3,4.1,2.1,3.2,3.8,2017/18
E0,14/01/2018,Bournemouth,Arsenal,2,1,H,0,0,D,K Friend,13,12,5,3,8,10,4,5,2,2,0,0,4.75,4.2,1.75,4.75,3.9,1.72,4.8,3.9,1.7,2017/18
E0,14/01/2018,Liverpool,Man City,4,3,H,1,1,D,A Marriner,16,11,7,4,10,7,5,6,2,3,0,0,3.1,3.75,2.29,3.1,3.6,2.2,3,3.5,2.3,2017/18
E0,15/01/2018,Man United,Stoke,3,0,H,2,0,H,A Taylor,20,11,9,5,14,10,6,1,2,1,0,0,1.22,7,15,1.22,7,11.5,1.25,6,11,2017/18
E0,20/01/2018,Arsenal,Crystal Palace,4,1,H,4,0,H,C Kavanagh,16,9,10,5,6,8,5,10,0,0,0,0,1.5,4.75,7,1.5,4.4,6.25,1.5,4.2,6.5,2017/18
E0,20/01/2018,Brighton,Chelsea,0,4,A,0,2,A,J Moss,10,14,3,10,12,5,5,3,3,0,0,0,6.5,3.89,1.61,6,3.8,1.6,5.7,3.9,1.6,2017/18
E0,20/01/2018,Burnley,Man United,0,1,A,0,0,D,M Dean,13,12,2,2,7,12,5,4,3,3,0,0,7.5,3.89,1.57,6.5,3.9,1.57,6.2,4,1.55,2017/18
E0,20/01/2018,Everton,West Brom,1,1,D,0,1,A,S Attwell,9,15,4,5,15,10,0,3,2,1,0,0,2.14,3.2,4,2.1,3.1,4,2.2,3.1,3.6,2017/18
E0,20/01/2018,Leicester,Watford,2,0,H,1,0,H,L Probert,9,11,5,3,11,10,4,5,0,0,0,0,1.85,3.89,4.33,1.8,3.75,4.33,1.9,3.5,4.1,2017/18
E0,20/01/2018,Man City,Newcastle,3,1,H,1,0,H,P Tierney,21,6,9,4,5,10,18,0,0,1,0,0,1.12,10,26,1.11,10,19,1.15,8,17,2017/18
E0,20/01/2018,Stoke,Huddersfield,2,0,H,0,0,D,M Oliver,11,6,6,3,18,13,3,2,1,1,0,0,2.04,3.39,4.09,2,3.3,4,2.1,3.2,3.75,2017/18
E0,20/01/2018,West Ham,Bournemouth,1,1,D,0,0,D,M Atkinson,12,8,4,3,8,7,6,3,3,1,0,0,2,3.6,4,1.95,3.6,3.9,2,3.4,3.8,2017/18
E0,21/01/2018,Southampton,Tottenham,1,1,D,1,1,D,K Friend,10,17,4,2,8,15,2,9,2,3,0,0,5.75,4.09,1.64,5.5,4,1.62,5,3.7,1.7,2017/18
E0,22/01/2018,Swansea,Liverpool,1,0,H,1,0,H,N Swarbrick,3,21,2,4,5,9,3,9,0,2,0,0,12,5.75,1.3,10,5.5,1.3,8,5.3,1.35,2017/18
E0,30/01/2018,Huddersfield,Liverpool,0,3,A,0,2,A,K Friend,5,14,1,7,8,8,1,4,0,0,0,0,12,5.75,1.3,10.5,5.5,1.3,7.5,4.8,1.4,2017/18
E0,30/01/2018,Swansea,Arsenal,3,1,H,1,1,D,L Mason,12,9,4,4,4,8,4,3,0,3,0,0,7,4.59,1.5,6.5,4.33,1.5,6.2,4,1.55,2017/18
E0,30/01/2018,West Ham,Crystal Palace,1,1,D,1,1,D,N Swarbrick,8,9,3,3,11,15,5,3,1,3,0,0,3.1,3.25,2.54,3,3.2,2.45,2.65,3.3,2.65,2017/18
E0,31/01/2018,Chelsea,Bournemouth,0,3,A,0,0,D,L Probert,21,11,5,5,5,12,8,5,1,0,0,0,1.28,6.5,11,1.26,6,11,1.27,5.8,10.5,2017/18
E0,31/01/2018,Everton,Leicester,2,1,H,2,0,H,C Kavanagh,9,8,4,1,9,10,5,5,0,2,0,0,3,3.2,2.62,2.95,3.1,2.55,2.7,3.2,2.7,2017/18
E0,31/01/2018,Man City,West Brom,3,0,H,1,0,H,R Madley,19,3,10,1,10,10,9,1,1,3,0,0,1.14,10,21,1.14,8.5,17.5,1.15,7.5,18,2017/18
E0,31/01/2018,Newcastle,Burnley,1,1,D,0,0,D,S Hooper,14,11,4,2,15,15,7,4,1,2,0,0,2.2,3.2,3.89,2.15,3.1,3.8,2.1,3.3,3.6,2017/18
E0,31/01/2018,Southampton,Brighton,1,1,D,0,1,A,M Dean,18,9,3,2,8,10,7,2,3,1,0,0,1.75,3.5,6,1.75,3.4,5.5,1.8,3.6,4.5,2017/18
E0,31/01/2018,Stoke,Watford,0,0,D,0,0,D,J Moss,11,12,4,2,12,12,2,6,4,3,0,0,2.25,3.5,3.39,2.2,3.4,3.3,2.1,3.4,3.5,2017/18
E0,31/01/2018,Tottenham,Man United,2,0,H,2,0,H,A Marriner,22,6,6,3,10,13,6,3,2,2,0,0,2.35,3.29,3.39,2.25,3.25,3.4,2.4,3.3,2.95,2017/18
E0,03/02/2018,Arsenal,Everton,5,1,H,4,0,H,N Swarbrick,15,11,7,2,8,8,4,6,2,0,0,0,1.3,5.75,12,1.3,5.25,10.5,1.35,5.3,8,2017/18
E0,03/02/2018,Bournemouth,Stoke,2,1,H,0,1,A,P Tierney,15,13,8,4,14,19,8,1,2,3,0,0,1.9,3.7,4.33,1.87,3.6,4.2,2.1,3.4,3.5,2017/18
E0,03/02/2018,Brighton,West Ham,3,1,H,1,1,D,R East,21,4,5,1,11,7,4,1,3,1,0,0,2.35,3,3.7,2.3,3,3.5,2.4,3.1,3.2,2017/18
E0,03/02/2018,Burnley,Man City,1,1,D,0,1,A,M Atkinson,8,20,3,7,9,6,3,13,4,1,0,0,13,6,1.28,11,5.75,1.28,8,5.3,1.35,2017/18
E0,03/02/2018,Leicester,Swansea,1,1,D,1,0,H,A Taylor,13,3,5,1,9,8,3,3,1,0,0,0,1.8,3.6,5.25,1.72,3.6,5.25,1.75,3.6,4.8,2017/18
E0,03/02/2018,Man United,Huddersfield,2,0,H,0,0,D,S Attwell,16,4,7,0,5,19,5,2,2,4,0,0,1.16,8.5,19,1.14,8.25,19,1.2,6.5,15,2017/18
E0,03/02/2018,West Brom,Southampton,2,3,A,1,2,A,M Oliver,9,13,3,5,12,10,5,7,2,1,0,0,2.54,3.2,3.1,2.5,3.1,3.1,2.6,3.15,2.85,2017/18
E0,04/02/2018,Crystal Palace,Newcastle,1,1,D,0,1,A,A Marriner,21,11,6,8,11,8,5,6,1,1,0,0,2.04,3.39,4.2,2,3.25,4.1,2.1,3.25,3.7,2017/18
E0,04/02/2018,Liverpool,Tottenham,2,2,D,1,0,H,J Moss,9,13,3,6,15,9,3,7,3,1,0,0,2.1,3.75,3.6,2.05,3.6,3.5,2.2,3.5,3.2,2017/18
E0,05/02/2018,Watford,Chelsea,4,1,H,1,0,H,M Dean,21,7,8,3,11,8,6,2,2,2,0,1,6.25,4,1.61,6,4,1.57,5.5,4,1.6,2017/18
E0,10/02/2018,Everton,Crystal Palace,3,1,H,0,0,D,J Moss,11,16,5,4,14,15,8,7,1,1,0,0,2.25,3.25,3.2,2.25,3.2,3.4,2.3,3.2,3.25,2017/18
E0,10/02/2018,Man City,Leicester,5,1,H,1,1,D,M Jones,19,2,11,2,10,12,8,2,2,3,0,0,1.19,6.5,13,1.2,7,13,1.25,6.5,10,2017/18
E0,10/02/2018,Stoke,Brighton,1,1,D,0,1,A,R Madley,15,14,3,6,6,10,7,4,0,0,0,0,2.2,3.2,3.39,2.15,3.2,3.7,2.2,3.2,3.5,2017/18
E0,10/02/2018,Swansea,Burnley,1,0,H,0,0,D,A Marriner,12,13,4,1,10,9,5,2,2,1,0,0,2.37,3,3.25,2.45,3,3.25,2.4,3.1,3.2,2017/18
E0,10/02/2018,Tottenham,Arsenal,1,0,H,0,0,D,A Taylor,18,6,6,1,13,9,10,2,2,1,0,0,2,3.6,3.5,1.95,3.8,3.6,2.2,3.5,3.2,2017/18
E0,10/02/2018,West Ham,Watford,2,0,H,1,0,H,G Scott,8,11,4,4,11,7,8,7,1,1,0,0,2.5,3.29,2.79,2.45,3.2,3,2.4,3.2,3.05,2017/18
E0,11/02/2018,Huddersfield,Bournemouth,4,1,H,2,1,H,M Oliver,15,7,4,2,12,12,2,6,0,3,0,0,3.25,3.2,2.25,3.4,3.1,2.3,2.65,3.3,2.65,2017/18
E0,11/02/2018,Newcastle,Man United,1,0,H,0,0,D,C Pawson,10,13,3,6,12,15,0,10,0,2,0,0,5.5,3.75,1.61,5.5,3.8,1.65,5.3,3.8,1.65,2017/18
E0,11/02/2018,Southampton,Liverpool,0,2,A,0,2,A,M Atkinson,6,16,4,4,5,8,3,1,1,2,0,0,4.2,3.79,1.8,4.25,3.8,1.8,4.3,3.5,1.85,2017/18
E0,12/02/2018,Chelsea,West Brom,3,0,H,1,0,H,L Mason,20,8,8,1,11,11,8,7,0,2,0,0,1.36,4.75,8,1.35,5,9,1.4,4.8,7.5,2017/18
E0,24/02/2018,Bournemouth,Newcastle,2,2,D,0,2,A,R East,18,15,5,4,12,10,8,1,1,4,0,0,2.1,3.5,3.79,2.1,3.4,3.6,2.2,3.3,3.4,2017/18
E0,24/02/2018,Brighton,Swansea,4,1,H,1,0,H,M Dean,16,11,5,1,17,6,3,5,1,0,0,0,2.14,3.25,4,2.1,3.1,4,2.2,3.1,3.6,2017/18
E0,24/02/2018,Burnley,Southampton,1,1,D,0,0,D,R Madley,9,13,3,6,8,14,7,5,1,0,0,0,2.89,3.1,2.79,2.9,2.95,2.75,2.7,3.2,2.7,2017/18
E0,24/02/2018,Leicester,Stoke,1,1,D,0,1,A,M Oliver,19,6,9,2,10,16,13,1,1,3,0,0,1.72,3.89,5.25,1.72,3.75,5,1.75,3.6,4.8,2017/18
E0,24/02/2018,Liverpool,West Ham,4,1,H,1,0,H,S Attwell,21,7,12,4,7,7,8,2,0,2,0,0,1.22,7.5,13,1.2,7,13.5,1.25,6,11,2017/18
E0,24/02/2018,Watford,Everton,1,0,H,0,0,D,A Taylor,13,7,5,2,10,9,6,5,3,1,0,0,2.25,3.39,3.5,2.2,3.2,3.5,2.35,3.3,3.05,2017/18
E0,24/02/2018,West Brom,Huddersfield,1,2,A,0,0,D,J Moss,10,16,3,7,11,9,6,3,1,1,0,0,1.95,3.29,4.75,1.9,3.3,4.5,2,3.4,3.8,2017/18
E0,25/02/2018,Crystal Palace,Tottenham,0,1,A,0,0,D,K Friend,5,14,3,4,12,5,2,13,0,1,0,0,7.5,4.5,1.5,7,4.2,1.5,6.5,4.2,1.5,2017/18
E0,25/02/2018,Man United,Chelsea,2,1,H,1,1,D,M Atkinson,10,14,5,7,13,12,3,4,2,2,0,0,2.29,3.25,3.5,2.2,3.25,3.5,2.2,3.2,3.5,2017/18
E0,01/03/2018,Arsenal,Man City,0,3,A,0,3,A,A Marriner,10,9,5,5,11,11,6,1,1,1,0,0,4.5,4,1.72,4.4,3.8,1.78,4.2,3.9,1.8,2017/18
E0,03/03/2018,Burnley,Everton,2,1,H,0,1,A,C Kavanagh,21,10,8,4,9,12,10,4,1,1,0,1,2.5,3.1,3.29,2.5,3,3.2,2.6,3.3,2.7,2017/18
E0,03/03/2018,Leicester,Bournemouth,1,1,D,0,1,A,L Probert,23,8,4,3,11,7,13,1,2,1,0,0,1.85,3.75,4.5,1.85,3.8,4,1.9,3.5,4.1,2017/18
E0,03/03/2018,Liverpool,Newcastle,2,0,H,1,0,H,G Scott,14,7,3,2,7,9,8,3,0,0,0,0,1.22,7,15,1.2,7,13.5,1.25,6,11,2017/18
E0,03/03/2018,Southampton,Stoke,0,0,D,0,0,D,A Taylor,18,12,6,3,8,13,15,4,0,1,0,0,1.75,3.75,5.25,1.72,3.7,5,1.85,3.5,4.3,2017/18
E0,03/03/2018,Swansea,West Ham,4,1,H,2,0,H,M Atkinson,9,7,8,2,9,14,4,5,0,3,0,0,2.6,3.25,3,2.45,3.2,3,2.3,3.3,3.15,2017/18
E0,03/03/2018,Tottenham,Huddersfield,2,0,H,1,0,H,K Friend,15,3,7,3,6,8,8,1,1,1,0,0,1.19,7.5,17,1.2,6.75,14.5,1.25,6,11,2017/18
E0,03/03/2018,Watford,West Brom,1,0,H,0,0,D,P Tierney,15,9,4,2,11,12,4,6,2,0,0,0,2.14,3.29,3.89,2,3.3,4,2,3.4,3.8,2017/18
E0,04/03/2018,Brighton,Arsenal,2,1,H,2,1,H,S Attwell,13,15,6,7,13,12,6,11,3,3,0,0,4.2,3.79,1.9,4.1,3.7,1.85,4.4,3.7,1.8,2017/18
E0,04/03/2018,Man City,Chelsea,1,0,H,0,0,D,M Oliver,13,3,3,0,8,9,5,2,2,1,0,0,1.61,4.2,6,1.6,4.1,5.5,1.65,4.1,5,2017/18
E0,05/03/2018,Crystal Palace,Man United,2,3,A,1,0,H,N Swarbrick,10,17,4,8,10,8,3,7,1,3,0,0,7,4,1.57,6.5,4.1,1.53,6.2,4,1.55,2017/18
E0,10/03/2018,Chelsea,Crystal Palace,2,1,H,2,0,H,A Taylor,27,9,11,2,8,9,12,3,1,2,0,0,1.3,5.75,12,1.3,5.5,10.5,1.33,5.3,8.7,2017/18
E0,10/03/2018,Everton,Brighton,2,0,H,0,0,D,R East,13,10,3,4,10,14,10,3,0,1,0,1,2.2,3.2,3.89,2.2,3.1,3.7,2.1,3.2,3.75,2017/18
E0,10/03/2018,Huddersfield,Swansea,0,0,D,0,0,D,M Oliver,30,0,4,0,9,9,12,0,2,3,0,1,2.54,3.1,3.2,2.5,3.1,3.1,2.4,3.2,3.1,2017/18
E0,10/03/2018,Man United,Liverpool,2,1,H,2,0,H,C Pawson,5,14,2,2,10,16,1,13,2,1,0,0,2.75,3.39,2.75,2.65,3.3,2.7,2.6,3.2,2.8,2017/18
E0,10/03/2018,Newcastle,Southampton,3,0,H,2,0,H,A Marriner,7,6,5,2,10,10,2,6,0,2,0,0,2.79,3.2,2.79,2.7,3.1,2.8,2.7,3.2,2.7,2017/18
E0,10/03/2018,West Brom,Leicester,1,4,A,1,1,D,R Madley,6,14,2,6,6,7,7,6,1,3,0,0,3,3.25,2.6,2.9,3.2,2.55,2.75,3.25,2.6,2017/18
E0,10/03/2018,West Ham,Burnley,0,3,A,0,0,D,L Mason,13,7,4,4,13,7,5,1,2,2,0,0,2.29,3.2,3.6,2.2,3.1,3.6,2.1,3.4,3.5,2017/18
E0,11/03/2018,Arsenal,Watford,3,0,H,1,0,H,M Atkinson,11,11,7,4,12,9,4,9,2,1,0,0,1.44,5,7.5,1.5,4.4,6.25,1.5,4.2,6.5,2017/18
E0,11/03/2018,Bournemouth,Tottenham,1,4,A,1,1,D,M Dean,14,12,3,8,10,7,4,5,1,1,0,0,6.5,4.5,1.55,6,4.4,1.53,6.5,4.2,1.5,2017/18
E0,12/03/2018,Stoke,Man City,0,2,A,0,1,A,J Moss,3,17,0,6,6,8,3,10,1,0,0,0,15,6.5,1.25,13,6.5,1.22,11,6,1.25,2017/18
E0,17/03/2018,Bournemouth,West Brom,2,1,H,0,0,D,G Scott,17,11,5,6,6,9,3,2,1,2,0,0,1.83,3.6,5,1.85,3.4,4.6,1.9,3.5,4.1,2017/18
E0,17/03/2018,Huddersfield,Crystal Palace,0,2,A,0,1,A,M Dean,6,17,2,6,11,12,4,7,3,2,0,0,3,3.1,2.7,2.8,3.1,2.7,2.7,3.2,2.7,2017/18
E0,17/03/2018,Liverpool,Watford,5,0,H,2,0,H,A Taylor,13,4,10,1,5,4,6,1,1,0,0,0,1.19,8,15,1.18,7.5,14,1.2,6.5,15,2017/18
E0,17/03/2018,Stoke,Everton,1,2,A,0,0,D,M Atkinson,9,17,4,9,13,12,1,9,1,1,1,0,2.5,3.29,3.1,2.4,3.2,3.1,2.3,3.3,3.15,2017/18
E0,31/03/2018,Brighton,Leicester,0,2,A,0,0,D,C Kavanagh,15,6,3,4,11,13,6,1,2,4,0,1,2.7,3.2,2.62,2.7,3.1,2.8,2.75,3.25,2.6,2017/18
E0,31/03/2018,Crystal Palace,Liverpool,1,2,A,1,0,H,N Swarbrick,6,16,3,6,6,8,4,6,2,2,0,0,7,4.33,1.44,6.75,4.33,1.5,7.2,4.4,1.45,2017/18
E0,31/03/2018,Everton,Man City,1,3,A,0,3,A,P Tierney,6,18,2,4,10,8,2,11,0,0,0,0,9,5,1.33,8.5,5,1.36,9.5,5.5,1.3,2017/18
E0,31/03/2018,Man United,Swansea,2,0,H,2,0,H,R Madley,11,3,5,2,5,13,3,3,0,0,0,0,1.25,6,10,1.22,6.5,13,1.2,6.5,15,2017/18
E0,31/03/2018,Newcastle,Huddersfield,1,0,H,0,0,D,M Atkinson,18,4,3,0,9,10,3,3,1,4,0,0,1.75,3.39,5,1.75,3.5,5.25,1.8,3.6,4.5,2017/18
E0,31/03/2018,Watford,Bournemouth,2,2,D,1,1,D,A Marriner,16,13,5,6,16,6,7,4,4,0,0,0,2.29,3.29,3.1,2.3,3.4,3.1,2.3,3.2,3.25,2017/18
E0,31/03/2018,West Brom,Burnley,1,2,A,0,1,A,L Probert,8,11,3,4,12,9,1,6,1,3,0,0,2.5,3,3.1,2.55,3.1,3,2.6,3.2,2.8,2017/18
E0,31/03/2018,West Ham,Southampton,3,0,H,3,0,H,J Moss,13,9,5,0,9,16,5,9,0,3,0,0,2.7,3.25,2.6,2.85,3.2,2.6,2.65,3.3,2.65,2017/18
E0,01/04/2018,Arsenal,Stoke,3,0,H,0,0,D,C Pawson,24,8,11,2,9,13,6,5,1,2,0,0,1.28,5.5,10,1.3,5.5,9.75,1.35,5.3,8,2017/18
E0,01/04/2018,Chelsea,Tottenham,1,3,A,1,1,D,A Marriner,14,12,4,7,4,11,5,5,0,1,0,0,2.29,3.29,3.1,2.35,3.25,3.2,2.3,3.4,3.1,2017/18
